Time	Count	Error
370080619.06275	0.70898	0.26797
370080629.06229	0.70898	0.26797
370080639.06183	0.50641	0.22647
370080649.06136	1.01282	0.32028
370080659.0609	0.70898	0.26797
370080669.06044	0.81026	0.28647
370080679.05998	0.81026	0.28647
370080689.05951	1.11411	0.33592
370080699.05905	0.70898	0.26797
370080709.05859	0.20256	0.14324
370080719.05812	0.60769	0.24809
370080729.05766	0.50641	0.22647
370080739.0572	0.40513	0.20256
370080749.05673	0.91154	0.30385
370080759.05627	0.20256	0.14324
370080769.05581	0.50641	0.22647
370080779.05535	0.60769	0.24809
370080789.05488	0.81026	0.28647
370080799.05442	0.70898	0.26797
370080809.05396	0.91154	0.30385
370080819.05349	1.21539	0.35085
370080829.05303	1.21539	0.35085
370080839.05257	0.60769	0.24809
370080849.05211	0.30385	0.17543
370080859.05164	0.50641	0.22647
370080869.05118	0.70898	0.26797
370080879.05072	0.91154	0.30385
370080889.05025	1.01282	0.32028
370080899.04979	0.81026	0.28647
370080909.04933	0.50641	0.22647
370080919.04886	0.81026	0.28647
370080929.0484	1.51924	0.39227
370080939.04794	0.40513	0.20256
370080949.04748	0.30385	0.17543
370080959.04701	0.40513	0.20256
370080969.04655	0.70898	0.26797
370080979.04609	1.01282	0.32028
370080989.04562	0.70898	0.26797
370080999.04516	0.70898	0.26797
370081009.0447	0.20256	0.14324
370081019.04424	0.50641	0.22647
370081029.04377	0.40513	0.20256
370081039.04331	0.30385	0.17543
370081049.04285	0.60769	0.24809
370081059.04238	0.40513	0.20256
370081069.04192	0.50641	0.22647
370081079.04146	0.30385	0.17543
370081089.04099	0.40513	0.20256
370081099.04053	0.91154	0.30385
370081109.04007	0.50641	0.22647
370081119.03961	0.50641	0.22647
370081129.03914	0.60769	0.24809
370081139.03868	0.60769	0.24809
370081149.03822	0.50641	0.22647
370081159.03775	0.81026	0.28647
370081169.03729	1.21539	0.35085
370081179.03683	0.70898	0.26797
370081189.03636	0.81026	0.28647
370081199.0359	0.20256	0.14324
370081209.03544	1.01282	0.32028
370081219.03498	1.21539	0.35085
370081229.03451	0.60769	0.24809
