Time	Count	Error
111404379.00056	9.0536	0.95433
111404389.00112	9.45598	0.97531
111404399.00168	9.35538	0.97011
111404409.00224	9.0536	0.95433
111404419.0028	8.65122	0.93288
111404429.00336	10.36134	1.02093
111404439.00392	9.95896	1.00091
111404449.00448	9.75777	0.99075
111404459.00504	10.26074	1.01597
111404469.0056	7.84645	0.88844
111404479.00616	9.85836	0.99584
111404489.00672	9.25479	0.96488
111404499.00728	10.46193	1.02588
111404509.00784	9.0536	0.95433
111404519.0084	9.55657	0.98048
111404529.00896	9.15419	0.95962
111404539.00952	8.953	0.94902
111404549.01008	9.85836	0.99584
111404559.01064	8.55062	0.92744
111404569.0112	10.16015	1.01097
111404579.01176	7.64526	0.87697
111404589.01232	10.05955	1.00596
111404599.01288	8.953	0.94902
111404609.01344	9.55657	0.98048
111404619.014	9.15419	0.95962
